detector,target_group,fraction,method,vulnerable_miscoverage,safe_miscoverage,vulnerable_violation,safe_violation,max_relative_violation,singleton_coverage,review_load,pr_auc,brier
codebert,ghostpdl,0.5,estimated_weight_no_gate_clip_20,0.25688073394495414,0.15972629521016618,0.15688073394495414,0.0,1.5688073394495412,0.6840989399293287,0.31590106007067137,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,0.5,unweighted_mondrian,0.21834862385321102,0.23440860215053763,0.11834862385321103,0.03440860215053762,1.18348623853211,0.7212014134275618,0.27879858657243817,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,0.5,vultriage_full_gate_clip_20,0.25688073394495414,0.15972629521016618,0.15688073394495414,0.0,1.5688073394495412,0.6840989399293287,0.31590106007067137,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,0.75,estimated_weight_no_gate_clip_20,0.26238532110091745,0.1616813294232649,0.16238532110091744,0.0,1.6238532110091741,0.6941696113074204,0.3058303886925795,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,0.75,unweighted_mondrian,0.21100917431192662,0.23401759530791788,0.11100917431192661,0.034017595307917876,1.110091743119266,0.7192579505300354,0.28074204946996467,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,0.75,vultriage_full_gate_clip_20,0.26238532110091745,0.1616813294232649,0.16238532110091744,0.0,1.6238532110091741,0.6941696113074204,0.3058303886925795,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,1.0,estimated_weight_no_gate_clip_20,0.26605504587155965,0.16324535679374388,0.16605504587155961,0.0,1.6605504587155964,0.6978798586572438,0.30212014134275617,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,1.0,unweighted_mondrian,0.21100917431192662,0.23460410557184752,0.11100917431192661,0.03460410557184751,1.110091743119266,0.7199646643109542,0.28003533568904593,0.19196182860588312,0.2058129686346183
codebert,ghostpdl,1.0,vultriage_full_gate_clip_20,0.26605504587155965,0.16324535679374388,0.16605504587155961,0.0,1.6605504587155964,0.6978798586572438,0.30212014134275617,0.19196182860588312,0.2058129686346183
codebert,imagemagick,0.25,estimated_weight_no_gate_clip_20,0.106,0.23022774327122153,0.024666666666666663,0.03022774327122153,0.2855900621118012,0.5136653895274584,0.4863346104725415,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.25,unweighted_mondrian,0.154,0.4530020703933747,0.05399999999999999,0.25300207039337475,1.2650103519668736,0.8467432950191571,0.1532567049808429,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.25,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.5,estimated_weight_no_gate_clip_20,0.17333333333333337,0.22939958592132506,0.07333333333333333,0.029399585921325033,0.7333333333333333,0.6385696040868454,0.3614303959131545,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.5,unweighted_mondrian,0.154,0.4530020703933747,0.053999999999999986,0.25300207039337475,1.2650103519668736,0.8457215836526182,0.15427841634738187,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.5,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.75,estimated_weight_no_gate_clip_20,0.188,0.23271221532091096,0.08800000000000001,0.03271221532091095,0.88,0.6597701149425288,0.3402298850574713,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.75,unweighted_mondrian,0.15466666666666667,0.453416149068323,0.05466666666666667,0.253416149068323,1.2670807453416149,0.8467432950191571,0.15325670498084293,0.512426887316682,0.2736418284487547
codebert,imagemagick,0.75,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.512426887316682,0.2736418284487547
codebert,imagemagick,1.0,estimated_weight_no_gate_clip_20,0.21333333333333335,0.22981366459627328,0.11333333333333334,0.029813664596273267,1.1333333333333333,0.6883780332056194,0.3116219667943806,0.512426887316682,0.2736418284487547
codebert,imagemagick,1.0,unweighted_mondrian,0.15333333333333332,0.453416149068323,0.053333333333333316,0.253416149068323,1.2670807453416149,0.8467432950191571,0.1532567049808429,0.512426887316682,0.2736418284487547
codebert,imagemagick,1.0,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.512426887316682,0.2736418284487547
codebert,jasper,0.25,estimated_weight_no_gate_clip_20,0.1704433497536946,0.2854320987654321,0.07665024630541872,0.08543209876543209,0.8504530803381377,0.7407894736842106,0.25921052631578945,0.49493201397126607,0.23375411249868963
codebert,jasper,0.25,unweighted_mondrian,0.1438423645320197,0.29481481481481486,0.04384236453201971,0.09481481481481481,0.5268138417563705,0.7434210526315789,0.2565789473684211,0.49493201397126607,0.23375411249868963
codebert,jasper,0.25,vultriage_full_gate_clip_20,0.1704433497536946,0.2854320987654321,0.07665024630541872,0.08543209876543209,0.8504530803381377,0.7407894736842106,0.25921052631578945,0.49493201397126607,0.23375411249868963
codebert,jasper,0.5,estimated_weight_no_gate_clip_20,0.1940886699507389,0.28444444444444444,0.09408866995073892,0.08444444444444443,0.9489995742869306,0.7763157894736843,0.2236842105263158,0.49493201397126607,0.23375411249868963
codebert,jasper,0.5,unweighted_mondrian,0.14482758620689654,0.2938271604938272,0.04482758620689655,0.09382716049382717,0.5201362281822052,0.7407894736842106,0.25921052631578945,0.49493201397126607,0.23375411249868963
codebert,jasper,0.5,vultriage_full_gate_clip_20,0.1940886699507389,0.28444444444444444,0.09408866995073892,0.08444444444444443,0.9489995742869306,0.7763157894736843,0.2236842105263158,0.49493201397126607,0.23375411249868963
codebert,jasper,0.75,estimated_weight_no_gate_clip_20,0.20985221674876847,0.2839506172839506,0.10985221674876847,0.0839506172839506,1.0985221674876846,0.7871710526315789,0.21282894736842106,0.49493201397126607,0.23375411249868963
codebert,jasper,0.75,unweighted_mondrian,0.14482758620689656,0.2938271604938272,0.04482758620689656,0.09382716049382717,0.4760931703460439,0.7421052631578948,0.25789473684210523,0.49493201397126607,0.23375411249868963
codebert,jasper,0.75,vultriage_full_gate_clip_20,0.20985221674876847,0.2839506172839506,0.10985221674876847,0.0839506172839506,1.0985221674876846,0.7871710526315789,0.21282894736842106,0.49493201397126607,0.23375411249868963
codebert,jasper,1.0,estimated_weight_no_gate_clip_20,0.1921182266009852,0.2839506172839506,0.09211822660098519,0.0839506172839506,0.921182266009852,0.7680921052631579,0.23190789473684212,0.49493201397126607,0.23375411249868963
codebert,jasper,1.0,unweighted_mondrian,0.1477832512315271,0.2938271604938272,0.0477832512315271,0.09382716049382717,0.477832512315271,0.7450657894736843,0.25493421052631576,0.49493201397126607,0.23375411249868963
codebert,jasper,1.0,vultriage_full_gate_clip_20,0.1921182266009852,0.2839506172839506,0.09211822660098519,0.0839506172839506,0.921182266009852,0.7680921052631579,0.23190789473684212,0.49493201397126607,0.23375411249868963
codebert,krb5,0.25,estimated_weight_no_gate_clip_20,0.14745762711864407,0.27506702412868633,0.047457627118644055,0.07506702412868634,0.48180124505839045,0.6448065173116089,0.355193482688391,0.36772145412364354,0.27281984471676907
codebert,krb5,0.25,unweighted_mondrian,0.1271186440677966,0.4096514745308311,0.0271186440677966,0.20965147453083108,1.0482573726541553,0.7433808553971487,0.25661914460285135,0.36772145412364354,0.27281984471676907
codebert,krb5,0.25,vultriage_full_gate_clip_20,0.14745762711864407,0.27506702412868633,0.047457627118644055,0.07506702412868634,0.48180124505839045,0.6448065173116089,0.355193482688391,0.36772145412364354,0.27281984471676907
codebert,krb5,0.5,estimated_weight_no_gate_clip_20,0.15084745762711865,0.27453083109919574,0.050847457627118633,0.07453083109919571,0.5303766983232607,0.6476578411405295,0.35234215885947046,0.36772145412364354,0.27281984471676907
codebert,krb5,0.5,unweighted_mondrian,0.1288135593220339,0.4075067024128686,0.028813559322033888,0.20750670241286862,1.037533512064343,0.7397148676171079,0.2602851323828921,0.36772145412364354,0.27281984471676907
codebert,krb5,0.5,vultriage_full_gate_clip_20,0.15084745762711865,0.27453083109919574,0.050847457627118633,0.07453083109919571,0.5303766983232607,0.6476578411405295,0.35234215885947046,0.36772145412364354,0.27281984471676907
codebert,krb5,0.75,estimated_weight_no_gate_clip_20,0.16440677966101697,0.2761394101876676,0.06440677966101693,0.07613941018766757,0.6490207661198708,0.6639511201629328,0.33604887983706716,0.36772145412364354,0.27281984471676907
codebert,krb5,0.75,unweighted_mondrian,0.12542372881355932,0.4064343163538874,0.025423728813559313,0.20643431635388737,1.0321715817694368,0.7389002036659877,0.26109979633401226,0.36772145412364354,0.27281984471676907
codebert,krb5,0.75,vultriage_full_gate_clip_20,0.16440677966101697,0.2761394101876676,0.06440677966101693,0.07613941018766757,0.6490207661198708,0.6639511201629328,0.33604887983706716,0.36772145412364354,0.27281984471676907
codebert,krb5,1.0,estimated_weight_no_gate_clip_20,0.16949152542372878,0.2761394101876676,0.0694915254237288,0.07613941018766757,0.6949152542372878,0.6700610997963339,0.329938900203666,0.36772145412364354,0.27281984471676907
codebert,krb5,1.0,unweighted_mondrian,0.1271186440677966,0.4075067024128686,0.0271186440677966,0.20750670241286862,1.037533512064343,0.7393075356415478,0.2606924643584521,0.36772145412364354,0.27281984471676907
codebert,krb5,1.0,vultriage_full_gate_clip_20,0.16949152542372878,0.2761394101876676,0.0694915254237288,0.07613941018766757,0.6949152542372878,0.6700610997963339,0.329938900203666,0.36772145412364354,0.27281984471676907
codebert,librsvg,0.25,estimated_weight_no_gate_clip_20,0.6673684210526315,0.1711304347826087,0.5673684210526315,0.0,5.673684210526315,0.7808955223880596,0.2191044776119403,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.25,unweighted_mondrian,0.5747368421052631,0.20730434782608698,0.4747368421052631,0.007304347826086943,4.747368421052631,0.7474626865671642,0.2525373134328358,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.25,vultriage_full_gate_clip_20,0.6673684210526315,0.1711304347826087,0.5673684210526315,0.0,5.673684210526315,0.7808955223880596,0.2191044776119403,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.5,estimated_weight_no_gate_clip_20,0.671578947368421,0.17078260869565218,0.5715789473684211,0.0,5.71578947368421,0.7725373134328357,0.22746268656716417,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.5,unweighted_mondrian,0.5747368421052631,0.20591304347826087,0.4747368421052631,0.005913043478260854,4.747368421052631,0.7444776119402985,0.2555223880597015,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.5,vultriage_full_gate_clip_20,0.671578947368421,0.17078260869565218,0.5715789473684211,0.0,5.71578947368421,0.7725373134328357,0.22746268656716417,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.75,estimated_weight_no_gate_clip_20,0.6821052631578948,0.17008695652173914,0.5821052631578948,0.0,5.821052631578947,0.7788059701492537,0.22119402985074627,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.75,unweighted_mondrian,0.5663157894736842,0.20521739130434782,0.46631578947368424,0.005217391304347813,4.663157894736842,0.7429850746268657,0.25701492537313436,0.14152988160557767,0.22482075123650624
codebert,librsvg,0.75,vultriage_full_gate_clip_20,0.6821052631578948,0.17008695652173914,0.5821052631578948,0.0,5.821052631578947,0.7788059701492537,0.22119402985074627,0.14152988160557767,0.22482075123650624
codebert,librsvg,1.0,estimated_weight_no_gate_clip_20,0.6842105263157895,0.16869565217391305,0.5842105263157895,0.0,5.842105263157895,0.7791044776119403,0.2208955223880597,0.14152988160557767,0.22482075123650624
codebert,librsvg,1.0,unweighted_mondrian,0.5684210526315789,0.20521739130434782,0.46842105263157896,0.005217391304347813,4.684210526315789,0.744776119402985,0.25522388059701495,0.14152988160557767,0.22482075123650624
codebert,librsvg,1.0,vultriage_full_gate_clip_20,0.6842105263157895,0.16869565217391305,0.5842105263157895,0.0,5.842105263157895,0.7791044776119403,0.2208955223880597,0.14152988160557767,0.22482075123650624
codebert,libtpms,0.25,estimated_weight_no_gate_clip_20,0.24036697247706423,0.14068241469816273,0.14036697247706423,0.0,1.4036697247706422,0.46244897959183673,0.5375510204081633,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.25,unweighted_mondrian,0.24403669724770644,0.1979002624671916,0.14403669724770643,0.0009448818897637767,1.4403669724770642,0.5261224489795918,0.4738775510204081,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.25,vultriage_full_gate_clip_20,0.24036697247706423,0.14068241469816273,0.14036697247706423,0.0,1.4036697247706422,0.46244897959183673,0.5375510204081633,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.5,estimated_weight_no_gate_clip_20,0.23486238532110093,0.14540682414698164,0.13486238532110092,0.0,1.3486238532110093,0.4563265306122449,0.5436734693877551,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.5,unweighted_mondrian,0.24403669724770644,0.19632545931758527,0.14403669724770643,0.0,1.4403669724770642,0.52,0.48,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.5,vultriage_full_gate_clip_20,0.23486238532110093,0.14540682414698164,0.13486238532110092,0.0,1.3486238532110093,0.4563265306122449,0.5436734693877551,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.75,estimated_weight_no_gate_clip_20,0.23669724770642206,0.14278215223097113,0.13669724770642203,0.0,1.3669724770642202,0.45877551020408164,0.5412244897959184,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.75,unweighted_mondrian,0.24587155963302754,0.1984251968503937,0.14587155963302753,0.0,1.4587155963302751,0.5232653061224489,0.47673469387755096,0.2636972050516083,0.24195198668570567
codebert,libtpms,0.75,vultriage_full_gate_clip_20,0.23669724770642206,0.14278215223097113,0.13669724770642203,0.0,1.3669724770642202,0.45877551020408164,0.5412244897959184,0.2636972050516083,0.24195198668570567
codebert,libtpms,1.0,estimated_weight_no_gate_clip_20,0.22018348623853215,0.14173228346456693,0.12018348623853212,0.0,1.201834862385321,0.43673469387755104,0.563265306122449,0.2636972050516083,0.24195198668570567
codebert,libtpms,1.0,unweighted_mondrian,0.23853211009174313,0.19947506561679793,0.13853211009174313,0.0,1.385321100917431,0.5224489795918368,0.4775510204081633,0.2636972050516083,0.24195198668570567
codebert,libtpms,1.0,vultriage_full_gate_clip_20,0.22018348623853215,0.14173228346456693,0.12018348623853212,0.0,1.201834862385321,0.43673469387755104,0.563265306122449,0.2636972050516083,0.24195198668570567
codebert,libxml2,0.25,estimated_weight_no_gate_clip_20,0.16764705882352943,0.2733887733887734,0.06764705882352941,0.07338877338877339,0.676470588235294,0.7203883495145631,0.2796116504854369,0.140026669029387,0.2855308363820422
codebert,libxml2,0.25,unweighted_mondrian,0.10441176470588236,0.39729729729729735,0.0070588235294117615,0.1972972972972973,0.9864864864864864,0.7774757281553398,0.22252427184466017,0.140026669029387,0.2855308363820422
codebert,libxml2,0.25,vultriage_full_gate_clip_20,0.16764705882352943,0.2733887733887734,0.06764705882352941,0.07338877338877339,0.676470588235294,0.7203883495145631,0.2796116504854369,0.140026669029387,0.2855308363820422
codebert,libxml2,0.5,estimated_weight_no_gate_clip_20,0.15441176470588236,0.27193347193347195,0.054411764705882354,0.07193347193347192,0.5591904121315886,0.6954368932038836,0.30456310679611653,0.140026669029387,0.2855308363820422
codebert,libxml2,0.5,unweighted_mondrian,0.09852941176470587,0.3958419958419958,0.002058823529411763,0.19584199584199585,0.9792099792099791,0.7687378640776699,0.23126213592233008,0.140026669029387,0.2855308363820422
codebert,libxml2,0.5,vultriage_full_gate_clip_20,0.15441176470588236,0.27193347193347195,0.054411764705882354,0.07193347193347192,0.5591904121315886,0.6954368932038836,0.30456310679611653,0.140026669029387,0.2855308363820422
codebert,libxml2,0.75,estimated_weight_no_gate_clip_20,0.15294117647058825,0.27234927234927236,0.052941176470588235,0.07234927234927234,0.5294117647058824,0.7000970873786407,0.2999029126213592,0.140026669029387,0.2855308363820422
codebert,libxml2,0.75,unweighted_mondrian,0.0926470588235294,0.39604989604989604,0.0,0.19604989604989606,0.9802494802494802,0.7712621359223302,0.22873786407766988,0.140026669029387,0.2855308363820422
codebert,libxml2,0.75,vultriage_full_gate_clip_20,0.15294117647058825,0.27234927234927236,0.052941176470588235,0.07234927234927234,0.5294117647058824,0.7000970873786407,0.2999029126213592,0.140026669029387,0.2855308363820422
codebert,libxml2,1.0,estimated_weight_no_gate_clip_20,0.16176470588235292,0.2707900207900208,0.061764705882352944,0.07079002079002078,0.6176470588235294,0.7009708737864078,0.29902912621359223,0.140026669029387,0.2855308363820422
codebert,libxml2,1.0,unweighted_mondrian,0.09558823529411764,0.3970893970893971,0.0,0.1970893970893971,0.9854469854469855,0.7752427184466019,0.22475728155339805,0.140026669029387,0.2855308363820422
codebert,libxml2,1.0,vultriage_full_gate_clip_20,0.16176470588235292,0.2707900207900208,0.061764705882352944,0.07079002079002078,0.6176470588235294,0.7009708737864078,0.29902912621359223,0.140026669029387,0.2855308363820422
codebert,linux,0.25,estimated_weight_no_gate_clip_20,0.1734168865435356,0.169670212054318,0.07341688654353562,0.0,0.7341688654353562,0.521767385362891,0.478232614637109,0.16633909303754021,0.15094235735828437
codebert,linux,0.25,unweighted_mondrian,0.44538258575197887,0.12204829754498629,0.3453825857519789,0.0,3.4538258575197887,0.8107865168539325,0.18921348314606742,0.16633909303754021,0.15094235735828437
codebert,linux,0.25,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16633909303754021,0.15094235735828437
codebert,linux,0.5,estimated_weight_no_gate_clip_20,0.29604221635883904,0.18120275603719313,0.19604221635883906,0.0,1.9604221635883905,0.7059763133920437,0.29402368660795625,0.16633909303754021,0.15094235735828437
codebert,linux,0.5,unweighted_mondrian,0.4272427440633246,0.12153990233460432,0.32724274406332454,0.0,3.272427440633245,0.7927664743395081,0.20723352566049197,0.16633909303754021,0.15094235735828437
codebert,linux,0.5,vultriage_full_gate_clip_20,0.15521108179419524,0.07570406047227239,0.11521108179419526,0.0,1.1521108179419526,0.3281445490434255,0.6718554509565746,0.16633909303754021,0.15094235735828437
codebert,linux,0.75,estimated_weight_no_gate_clip_20,0.33575197889182057,0.18156398421299083,0.23575197889182056,0.0,2.3575197889182054,0.7545581536592771,0.24544184634072275,0.16633909303754021,0.15094235735828437
codebert,linux,0.75,unweighted_mondrian,0.42480211081794195,0.12118536356946953,0.32480211081794197,0.0,3.2480211081794197,0.7905557242635893,0.20944427573641058,0.16633909303754021,0.15094235735828437
codebert,linux,0.75,vultriage_full_gate_clip_20,0.33575197889182057,0.18156398421299083,0.23575197889182056,0.0,2.3575197889182054,0.7545581536592771,0.24544184634072275,0.16633909303754021,0.15094235735828437
codebert,linux,1.0,estimated_weight_no_gate_clip_20,0.2925461741424802,0.18533012241621513,0.19254617414248018,0.0,1.9254617414248016,0.713027634375949,0.28697236562405104,0.16633909303754021,0.15094235735828437
codebert,linux,1.0,unweighted_mondrian,0.4267810026385224,0.12164693290521104,0.3267810026385224,0.0,3.2678100263852237,0.7924992408138476,0.20750075918615246,0.16633909303754021,0.15094235735828437
codebert,linux,1.0,vultriage_full_gate_clip_20,0.2925461741424802,0.18533012241621513,0.19254617414248018,0.0,1.9254617414248016,0.713027634375949,0.28697236562405104,0.16633909303754021,0.15094235735828437
codebert,mongo,0.25,estimated_weight_no_gate_clip_20,0.24285714285714285,0.2505765407554672,0.14285714285714285,0.05057654075546719,1.4285714285714284,0.735591929958127,0.26440807004187283,0.10051783096240165,0.15285053866766118
codebert,mongo,0.25,unweighted_mondrian,0.3196428571428572,0.15491053677932407,0.2196428571428571,0.0,2.196428571428571,0.7636848115721355,0.23631518842786448,0.10051783096240165,0.15285053866766118
codebert,mongo,0.25,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10051783096240165,0.15285053866766118
codebert,mongo,0.5,estimated_weight_no_gate_clip_20,0.3232142857142857,0.24405566600397613,0.2232142857142857,0.044055666003976125,2.2321428571428568,0.8380662352493339,0.16193376475066618,0.10051783096240165,0.15285053866766118
codebert,mongo,0.5,unweighted_mondrian,0.31607142857142856,0.1537972166998012,0.21607142857142858,0.0,2.1607142857142856,0.7582032736962314,0.24179672630376856,0.10051783096240165,0.15285053866766118
codebert,mongo,0.5,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10051783096240165,0.15285053866766118
codebert,mongo,0.75,estimated_weight_no_gate_clip_20,0.4535714285714286,0.24580516898608348,0.3535714285714286,0.04580516898608348,3.5357142857142856,0.9811952797868291,0.01880472021317092,0.10051783096240165,0.15285053866766118
codebert,mongo,0.75,unweighted_mondrian,0.3196428571428572,0.15395626242544733,0.2196428571428571,0.0,2.196428571428571,0.7640654739246289,0.23593452607537113,0.10051783096240165,0.15285053866766118
codebert,mongo,0.75,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10051783096240165,0.15285053866766118
codebert,mongo,1.0,estimated_weight_no_gate_clip_20,0.4375,0.25168986083499006,0.3375,0.05168986083499005,3.375,0.9859154929577465,0.014084507042253523,0.10051783096240165,0.15285053866766118
codebert,mongo,1.0,unweighted_mondrian,0.3125,0.15427435387673957,0.2125,0.0,2.125,0.7674153026265702,0.23258469737342977,0.10051783096240165,0.15285053866766118
codebert,mongo,1.0,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10051783096240165,0.15285053866766118
codebert,mysql-server,0.25,estimated_weight_no_gate_clip_20,0.14788732394366197,0.14956709956709957,0.047887323943661964,0.0,0.47887323943661964,0.8044815007816571,0.19551849921834288,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.25,unweighted_mondrian,0.07746478873239437,0.2054112554112554,0.0,0.0054112554112554,0.027056277056277,0.7858780614903595,0.21412193850964045,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.25,vultriage_full_gate_clip_20,0.14788732394366197,0.14956709956709957,0.047887323943661964,0.0,0.47887323943661964,0.8044815007816571,0.19551849921834288,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.5,estimated_weight_no_gate_clip_20,0.176056338028169,0.14945887445887446,0.076056338028169,0.0,0.7605633802816901,0.8231370505471599,0.17686294945284,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.5,unweighted_mondrian,0.07605633802816902,0.2041125541125541,0.0,0.004112554112554101,0.0205627705627705,0.7812402292860865,0.2187597707139135,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.5,vultriage_full_gate_clip_20,0.176056338028169,0.14945887445887446,0.076056338028169,0.0,0.7605633802816901,0.8231370505471599,0.17686294945284,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.75,estimated_weight_no_gate_clip_20,0.17746478873239435,0.14794372294372293,0.07746478873239436,0.0,0.7746478873239435,0.8231370505471599,0.17686294945284003,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.75,unweighted_mondrian,0.07042253521126761,0.20405844155844158,0.0,0.00405844155844155,0.02029220779220775,0.7820739968733715,0.21792600312662846,0.11966609470584406,0.16960613492128393
codebert,mysql-server,0.75,vultriage_full_gate_clip_20,0.17746478873239435,0.14794372294372293,0.07746478873239436,0.0,0.7746478873239435,0.8231370505471599,0.17686294945284003,0.11966609470584406,0.16960613492128393
codebert,mysql-server,1.0,estimated_weight_no_gate_clip_20,0.176056338028169,0.14745670995670995,0.076056338028169,0.0,0.7605633802816899,0.8238665971860344,0.1761334028139656,0.11966609470584406,0.16960613492128393
codebert,mysql-server,1.0,unweighted_mondrian,0.07042253521126761,0.20454545454545456,0.0,0.004545454545454547,0.022727272727272735,0.7881709223553934,0.2118290776446066,0.11966609470584406,0.16960613492128393
codebert,mysql-server,1.0,vultriage_full_gate_clip_20,0.176056338028169,0.14745670995670995,0.076056338028169,0.0,0.7605633802816899,0.8238665971860344,0.1761334028139656,0.11966609470584406,0.16960613492128393
codebert,net,0.25,estimated_weight_no_gate_clip_20,0.10862068965517241,0.18488783943329398,0.03310344827586206,0.0,0.33103448275862063,0.6667403314917126,0.33325966850828725,0.1658640857997554,0.16894208056611076
codebert,net,0.25,unweighted_mondrian,0.15689655172413794,0.18547815820543093,0.05689655172413793,0.0,0.5689655172413793,0.7396685082872928,0.2603314917127072,0.1658640857997554,0.16894208056611076
codebert,net,0.25,vultriage_full_gate_clip_20,0.10862068965517241,0.18488783943329398,0.03310344827586206,0.0,0.33103448275862063,0.6667403314917126,0.33325966850828725,0.1658640857997554,0.16894208056611076
codebert,net,0.5,estimated_weight_no_gate_clip_20,0.0896551724137931,0.1868949232585596,0.006551724137931034,0.0,0.06551724137931034,0.6634254143646409,0.33657458563535914,0.1658640857997554,0.16894208056611076
codebert,net,0.5,unweighted_mondrian,0.14482758620689654,0.18406139315230224,0.04482758620689655,0.0,0.44827586206896547,0.732817679558011,0.267182320441989,0.1658640857997554,0.16894208056611076
codebert,net,0.5,vultriage_full_gate_clip_20,0.0896551724137931,0.1868949232585596,0.006551724137931034,0.0,0.06551724137931034,0.6634254143646409,0.33657458563535914,0.1658640857997554,0.16894208056611076
codebert,net,0.75,estimated_weight_no_gate_clip_20,0.08620689655172414,0.1912632821723731,0.0006896551724137917,0.0,0.006896551724137917,0.6643093922651935,0.33569060773480663,0.1658640857997554,0.16894208056611076
codebert,net,0.75,unweighted_mondrian,0.14482758620689654,0.18382526564344748,0.04482758620689655,0.0,0.4482758620689654,0.7340331491712706,0.2659668508287293,0.1658640857997554,0.16894208056611076
codebert,net,0.75,vultriage_full_gate_clip_20,0.08620689655172414,0.1912632821723731,0.0006896551724137917,0.0,0.006896551724137917,0.6643093922651935,0.33569060773480663,0.1658640857997554,0.16894208056611076
codebert,net,1.0,estimated_weight_no_gate_clip_20,0.10344827586206896,0.1936245572609209,0.0034482758620689585,0.0,0.034482758620689585,0.6961325966850829,0.30386740331491713,0.1658640857997554,0.16894208056611076
codebert,net,1.0,unweighted_mondrian,0.14655172413793102,0.18417945690672963,0.046551724137931016,0.0,0.46551724137931016,0.7386740331491712,0.2613259668508287,0.1658640857997554,0.16894208056611076
codebert,net,1.0,vultriage_full_gate_clip_20,0.10344827586206896,0.1936245572609209,0.0034482758620689585,0.0,0.034482758620689585,0.6961325966850829,0.30386740331491713,0.1658640857997554,0.16894208056611076
codebert,openssl,0.25,estimated_weight_no_gate_clip_20,0.1975221238938053,0.1917612886189596,0.09752212389380531,0.0,0.975221238938053,0.7338235294117648,0.2661764705882353,0.27527970077016906,0.20031854449883155
codebert,openssl,0.25,unweighted_mondrian,0.18017699115044247,0.23828888302086085,0.08017699115044248,0.03828888302086082,0.8017699115044249,0.7602481617647059,0.23975183823529414,0.27527970077016906,0.20031854449883155
codebert,openssl,0.25,vultriage_full_gate_clip_20,0.1975221238938053,0.1917612886189596,0.09752212389380531,0.0,0.975221238938053,0.7338235294117648,0.2661764705882353,0.27527970077016906,0.20031854449883155
codebert,openssl,0.5,estimated_weight_no_gate_clip_20,0.19185840707964602,0.19324003168735146,0.09185840707964602,0.0,0.9185840707964601,0.7263786764705883,0.27362132352941176,0.27527970077016906,0.20031854449883155
codebert,openssl,0.5,unweighted_mondrian,0.17982300884955751,0.2377607604964352,0.07982300884955752,0.037760760496435154,0.7982300884955752,0.7573529411764706,0.2426470588235294,0.27527970077016906,0.20031854449883155
codebert,openssl,0.5,vultriage_full_gate_clip_20,0.19185840707964602,0.19324003168735146,0.09185840707964602,0.0,0.9185840707964601,0.7263786764705883,0.27362132352941176,0.27527970077016906,0.20031854449883155
codebert,openssl,0.75,estimated_weight_no_gate_clip_20,0.1915044247787611,0.1918141008714022,0.09150442477876107,0.0,0.9150442477876106,0.7254136029411765,0.27458639705882354,0.27527970077016906,0.20031854449883155
codebert,openssl,0.75,unweighted_mondrian,0.18265486725663715,0.23765513599155003,0.08265486725663716,0.03765513599155002,0.8265486725663717,0.7599264705882354,0.2400735294117647,0.27527970077016906,0.20031854449883155
