target_group,alpha_vulnerable,alpha_safe,vulnerable_violation,safe_violation,raw_singleton_coverage,total_ess,safe_ess,vulnerable_ess,domain_auroc,lower_clipping_fraction,upper_clipping_fraction,maximum_infinity_mass,p99_infinity_mass,log1p_total_ess,log1p_safe_ess,log1p_vulnerable_ess,relative_violation,severe_violation,crossfit_severe_probability,crossfit_gate_pass,crossfit_predicted_severe
imagemagick,0.1,0.2,0.0,0.17673321804747677,0.5299634769905041,4857.938827988112,4683.8693395172095,292.893000333647,0.9979205306472372,0.46282150871741756,4.315553253927153e-05,0.129404614431916,0.129404614431916,8.488575344902518,8.452093305173094,5.683215756651452,0.8836660902373838,1,0.13777346223137726,True,False
linux,0.01,0.05,0.0,0.0,0.04464030725294202,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.0,0,2.2154728555413633e-17,True,False
linux,0.01,0.1,0.0,0.0,0.092960428053244,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.0,0,2.2154728555413633e-17,True,False
linux,0.01,0.2,0.0,0.0,0.20897795722750173,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.0,0,2.2154728555413633e-17,True,False
linux,0.05,0.05,0.0,0.0,0.1379224317626011,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.0,0,2.2154728555413633e-17,True,False
linux,0.05,0.1,0.0,0.0,0.18624255256290312,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.0,0,2.2154728555413633e-17,True,False
linux,0.05,0.2,0.0,0.0,0.30226008173716085,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.0,0,2.2154728555413633e-17,True,False
linux,0.1,0.05,0.028123652048885638,0.0,0.41587145272211,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.28123652048885633,0,2.2154728555413633e-17,True,False
linux,0.1,0.1,0.028123652048885638,0.0,0.4641915735224121,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.28123652048885633,0,2.2154728555413633e-17,True,False
linux,0.1,0.2,0.028123652048885638,0.0,0.5802091026966698,1911.076626141639,1854.3863783873273,108.8248298370383,0.9805403371695598,0.2235828288387452,0.005283434232250963,0.06834656306791985,0.06834656306791985,7.55594516924222,7.525848243587892,4.698886640459671,0.28123652048885633,0,2.2154728555413633e-17,True,False
openssl,0.01,0.05,0.0005641025641025599,0.06989974937343355,0.1843793584379358,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,1.3979949874686708,1,0.11543806857282139,True,False
openssl,0.01,0.1,0.0005641025641025599,0.10310776942355886,0.2725244072524407,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,1.0310776942355886,1,0.11543806857282139,True,False
openssl,0.01,0.2,0.0005641025641025599,0.11117794486215533,0.3854021385402138,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,0.5558897243107767,1,0.11543806857282139,True,False
openssl,0.05,0.05,0.0,0.06989974937343355,0.3684797768479776,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,1.3979949874686708,1,0.11543806857282139,True,False
openssl,0.05,0.1,0.0,0.10310776942355886,0.4566248256624825,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,1.0310776942355886,1,0.11543806857282139,True,False
openssl,0.05,0.2,0.0,0.11117794486215533,0.5695025569502558,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,0.5558897243107767,1,0.11543806857282139,True,False
openssl,0.1,0.05,0.0,0.06989974937343355,0.5189214318921431,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,1.3979949874686708,1,0.11543806857282139,True,False
openssl,0.1,0.1,0.0,0.10310776942355886,0.6070664807066481,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,1.0310776942355886,1,0.11543806857282139,True,False
openssl,0.1,0.2,0.0,0.11117794486215533,0.7199442119944213,5454.371572864443,5289.694466424916,168.39527697899894,0.9911154714289994,0.29470212587177547,0.00016805310478111083,0.045449261133058104,0.045449261133058104,8.60435601196286,8.573704795333336,5.132234900949694,0.5558897243107767,1,0.11543806857282139,True,False
php,0.01,0.05,0.0,0.0,0.0851621146781664,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.0,0,0.023749669912609482,True,False
php,0.01,0.1,0.0,0.0,0.13687909279667781,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.0,0,0.023749669912609482,True,False
php,0.01,0.2,0.0,0.0,0.24785178086567639,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.0,0,0.023749669912609482,True,False
php,0.05,0.05,0.00040892193308550006,0.0,0.26197093116115633,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.00817843866171,0,0.023749669912609482,True,False
php,0.05,0.1,0.00040892193308550006,0.0,0.3136879092796677,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.00817843866171,0,0.023749669912609482,True,False
php,0.05,0.2,0.00040892193308550006,0.0,0.42466059734866635,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.00817843866171,0,0.023749669912609482,True,False
php,0.1,0.05,0.011524163568773201,0.0,0.47327902890911994,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.115241635687732,0,0.023749669912609482,True,False
php,0.1,0.1,0.011524163568773201,0.0,0.5249960070276314,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.115241635687732,0,0.023749669912609482,True,False
php,0.1,0.2,0.011524163568773201,0.0,0.6359686950966299,9732.70414917955,9327.226291988296,447.2172845350971,0.9850039067905225,0.14832679486354963,0.0003215640877226831,0.04215571185319957,0.04215571185319957,9.183349796381018,9.140800167728726,6.105278124958577,0.115241635687732,0,0.023749669912609482,True,False
qemu,0.01,0.05,0.0,0.0,0.037989886219974636,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,0.0,0,0.14097381782327803,True,False
qemu,0.01,0.1,0.0,0.0,0.07695954487989883,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,0.0,0,0.14097381782327803,True,False
qemu,0.01,0.2,0.0,0.0,0.17550568900126418,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,0.0,0,0.14097381782327803,True,False
qemu,0.05,0.05,0.05508474576271179,0.0,0.2737357774968394,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,1.1016949152542357,1,0.14097381782327803,True,False
