detector,target_group,seed,alpha_vulnerable,alpha_safe,method,near_duplicate_sensitivity,n,n_vulnerable,n_safe,vulnerable_miscoverage_count,safe_miscoverage_count,singleton_count,vulnerable_miscoverage,safe_miscoverage,singleton_coverage,vulnerable_singleton_rate,safe_singleton_rate,review_load,empty_rate,doubleton_rate,pr_auc,brier,ece_equal_mass_15,aurc,fnr_at_fpr_0_005,error_detection_auroc,precision,recall,f1,f2,mcc,vulnerable_signed_target_difference,safe_signed_target_difference,vulnerable_violation,safe_violation,absolute_target_difference_sum,max_relative_violation
hashing,linux,37,0.01,0.2,vultriage_full_gate_clip_20,True,25498,1606,23892,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,-0.01,-0.2,0.0,0.0,0.21000000000000002,0.0
hashing,linux,37,0.05,0.05,unweighted_mondrian,True,25498,1606,23892,621,213,14088,0.3866749688667497,0.00891511803114013,0.5525139226606008,0.4090909090909091,0.5621546961325967,0.44748607733939916,0.0,0.44748607733939916,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.3366749688667497,-0.04108488196885987,0.3366749688667497,0.0,0.3777598508356096,6.733499377334994
hashing,linux,37,0.05,0.05,estimated_weight_no_gate_clip_20,True,25498,1606,23892,151,846,4894,0.09402241594022416,0.03540934203917629,0.19193662248019452,0.17559153175591533,0.1930353256320107,0.8080633775198055,0.0,0.8080633775198055,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.04402241594022416,-0.014590657960823712,0.04402241594022416,0.0,0.05861307390104787,0.8804483188044832
hashing,linux,37,0.05,0.05,vultriage_full_gate_clip_20,True,25498,1606,23892,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,-0.05,-0.05,0.0,0.0,0.1,0.0
hashing,linux,37,0.05,0.1,unweighted_mondrian,True,25498,1606,23892,621,701,14651,0.3866749688667497,0.029340364975724093,0.5745940858106519,0.45579078455790784,0.5825799430771806,0.4254059141893482,0.0,0.4254059141893482,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.3366749688667497,-0.07065963502427591,0.3366749688667497,0.0,0.4073346038910256,6.733499377334994
hashing,linux,37,0.05,0.1,estimated_weight_no_gate_clip_20,True,25498,1606,23892,151,2013,6200,0.09402241594022416,0.08425414364640885,0.24315632598635187,0.26214196762141967,0.24188012723924326,0.7568436740136482,0.0,0.7568436740136482,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.04402241594022416,-0.01574585635359116,0.04402241594022416,0.0,0.05976827229381532,0.8804483188044832
hashing,linux,37,0.05,0.1,vultriage_full_gate_clip_20,True,25498,1606,23892,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,-0.05,-0.1,0.0,0.0,0.15000000000000002,0.0
hashing,linux,37,0.05,0.2,unweighted_mondrian,True,25498,1606,23892,621,1990,16098,0.3866749688667497,0.08329147831910264,0.6313436347948859,0.5541718555417185,0.6365310564205592,0.36865636520511413,0.0,0.36865636520511413,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.3366749688667497,-0.11670852168089738,0.3366749688667497,0.0,0.45338349054764704,6.733499377334994
hashing,linux,37,0.05,0.2,estimated_weight_no_gate_clip_20,True,25498,1606,23892,151,5047,9542,0.09402241594022416,0.21124225682236733,0.3742254294454467,0.4539227895392279,0.3688682404152017,0.6257745705545533,0.0,0.6257745705545533,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.04402241594022416,0.01124225682236732,0.04402241594022416,0.01124225682236732,0.05526467276259148,0.8804483188044832
hashing,linux,37,0.05,0.2,vultriage_full_gate_clip_20,True,25498,1606,23892,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,-0.05,-0.2,0.0,0.0,0.25,0.0
hashing,linux,37,0.1,0.05,unweighted_mondrian,True,25498,1606,23892,854,213,17990,0.5317559153175592,0.00891511803114013,0.7055455329829791,0.5541718555417185,0.7157207433450528,0.29445446701702094,0.0,0.29445446701702094,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.4317559153175592,-0.04108488196885987,0.4317559153175592,0.0,0.47284079728641903,4.3175591531755915
hashing,linux,37,0.1,0.05,estimated_weight_no_gate_clip_20,True,25498,1606,23892,365,846,10355,0.22727272727272727,0.03540934203917629,0.4061102831594635,0.30884184308841844,0.412648585300519,0.5938897168405365,0.0,0.5938897168405365,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.12727272727272726,-0.014590657960823712,0.12727272727272726,0.0,0.14186338523355096,1.2727272727272725
